idccaa,gasoleo_a,gasolina_95,municipio,rotulo,low_cost
13,1.6924378920953576,1.6973414634146342,Alcorcón,NATURGY,TRUE
13,1.6924378920953576,1.6973414634146342,Aldea del Fresno,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Algete,BP ALGETE,TRUE
13,1.6924378920953576,1.6973414634146342,Algete,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Algete,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Algete,SHELL,FALSE
13,1.6924378920953576,1.6973414634146342,Algete,BALLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Alpedrete,PETROPRIX,TRUE
13,1.6924378920953576,1.6973414634146342,Alpedrete,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Aranjuez,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,BALLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Madrid,SHELL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,PLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Madrid,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,SHELL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,BP,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,BP,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,NATURGY,TRUE
13,1.6924378920953576,1.6973414634146342,Madrid,ALIARA ENERGIA,TRUE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,GALP,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,Q8,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,GALP,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,BP E.S. NAVALCARRO,TRUE
13,1.6924378920953576,1.6973414634146342,Madrid,HAM TRES CANTOS,TRUE
13,1.6924378920953576,1.6973414634146342,Madrid,SHELL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,BP GUADALCANAL 365,TRUE
13,1.6924378920953576,1.6973414634146342,Madrid,ALCAMPO,TRUE
13,1.6924378920953576,1.6973414634146342,Madrid,"OIL A42 A-42 KM 9,8  DIR. MADRID",TRUE
13,1.6924378920953576,1.6973414634146342,Madrid,SHELL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,ESTACIÓN SUR DE AUTOBUSES DE MADRID,TRUE
13,1.6924378920953576,1.6973414634146342,Madrid,PLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Madrid,SIMON GRUP,TRUE
13,1.6924378920953576,1.6973414634146342,Madrid,PLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Madrid,BALLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,NATURGY,TRUE
13,1.6924378920953576,1.6973414634146342,Madrid,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,CARREFOUR,TRUE
13,1.6924378920953576,1.6973414634146342,Madrid,BALLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,SCAT,TRUE
13,1.6924378920953576,1.6973414634146342,Madrid,ALIARA ENERGIA,TRUE
13,1.6924378920953576,1.6973414634146342,Madrid,SUPECO,TRUE
13,1.6924378920953576,1.6973414634146342,Madrid,BALLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Madrid,BP,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,HUSCO S.L.,TRUE
13,1.6924378920953576,1.6973414634146342,Madrid,LOW COST REPOST,TRUE
13,1.6924378920953576,1.6973414634146342,Madrid,BALLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Madrid,BALLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Madrid,BALLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,SHELL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,SHELL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,NATURGY,TRUE
13,1.6924378920953576,1.6973414634146342,Madrid,SHELL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,GALP&GO,TRUE
13,1.6924378920953576,1.6973414634146342,Madrid,PLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Madrid,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,SHELL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,SHELL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,BALLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Madrid,CARREFOUR,TRUE
13,1.6924378920953576,1.6973414634146342,Madrid,BALLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Madrid,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Aranjuez,BP LA FALUA,TRUE
13,1.6924378920953576,1.6973414634146342,Aranjuez,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Aranjuez,E.LECLERC,TRUE
13,1.6924378920953576,1.6973414634146342,Aranjuez,EMBOCADOR,TRUE
13,1.6924378920953576,1.6973414634146342,Arganda del Rey,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Arganda del Rey,PETROPRIX,TRUE
13,1.6924378920953576,1.6973414634146342,Arganda del Rey,BALLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Arganda del Rey,DELFIOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Arganda del Rey,PLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Arganda del Rey,BP LA ARGANDEÑA,TRUE
13,1.6924378920953576,1.6973414634146342,Arganda del Rey,BP ARGANDA,TRUE
13,1.6924378920953576,1.6973414634146342,Arganda del Rey,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Arganda del Rey,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Arganda del Rey,ATENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Arganda del Rey,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Arganda del Rey,BALLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Arroyomolinos,BALLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Arroyomolinos,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Arroyomolinos,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Becerril de la Sierra,MEROIL,TRUE
13,1.6924378920953576,1.6973414634146342,Boadilla del Monte,GALP,FALSE
13,1.6924378920953576,1.6973414634146342,Boadilla del Monte,GALP,FALSE
13,1.6924378920953576,1.6973414634146342,Boadilla del Monte,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Boadilla del Monte,GALP,FALSE
13,1.6924378920953576,1.6973414634146342,Boalo (El),CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Brunete,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Brunete,CHEAPOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Buitrago del Lozoya,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Buitrago del Lozoya,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Bustarviejo,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Cabrera (La),SHELL,FALSE
13,1.6924378920953576,1.6973414634146342,Cabrera (La),SHELL,FALSE
13,1.6924378920953576,1.6973414634146342,Cadalso de los Vidrios,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Campo Real,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Casarrubuelos,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Cenicientos,"GASOLEOS SIERRA OESTE,SL",TRUE
13,1.6924378920953576,1.6973414634146342,Cercedilla,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Chinchón,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Ciempozuelos,ALCAMPO,TRUE
13,1.6924378920953576,1.6973414634146342,Ciempozuelos,BP CIEMPOZUELOS,TRUE
13,1.6924378920953576,1.6973414634146342,Ciempozuelos,SHELL,FALSE
13,1.6924378920953576,1.6973414634146342,Ciempozuelos,GALP,FALSE
13,1.6924378920953576,1.6973414634146342,Ciempozuelos,REPSOL ÁREA EUROPA 365,TRUE
13,1.6924378920953576,1.6973414634146342,Cobeña,GALP,FALSE
13,1.6924378920953576,1.6973414634146342,Cobeña,ATENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Cobeña,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Collado Mediano,SHELL,FALSE
13,1.6924378920953576,1.6973414634146342,Collado Villalba,SHELL,FALSE
13,1.6924378920953576,1.6973414634146342,Collado Villalba,BP EI,TRUE
13,1.6924378920953576,1.6973414634146342,Collado Villalba,BP EII,TRUE
13,1.6924378920953576,1.6973414634146342,Collado Villalba,BP CARVISA,TRUE
13,1.6924378920953576,1.6973414634146342,Collado Villalba,AVIA,FALSE
13,1.6924378920953576,1.6973414634146342,Collado Villalba,BALLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Collado Villalba,PLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Collado Villalba,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Collado Villalba,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Collado Villalba,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Collado Villalba,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Collado Villalba,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Collado Villalba,PETROPRIX,TRUE
13,1.6924378920953576,1.6973414634146342,Collado Villalba,PLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Collado Villalba,BALLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Collado Villalba,GALP,FALSE
13,1.6924378920953576,1.6973414634146342,Colmenar de Oreja,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Colmenar del Arroyo,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Colmenar del Arroyo,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Colmenar Viejo,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Colmenar Viejo,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Colmenar Viejo,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Colmenar Viejo,ALCAMPO,TRUE
13,1.6924378920953576,1.6973414634146342,Colmenar Viejo,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Colmenar Viejo,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Colmenar Viejo,SHELL,FALSE
13,1.6924378920953576,1.6973414634146342,Colmenar Viejo,PETROPRIX,TRUE
13,1.6924378920953576,1.6973414634146342,Colmenar Viejo,GALP,FALSE
13,1.6924378920953576,1.6973414634146342,Colmenar Viejo,MERODIO,TRUE
13,1.6924378920953576,1.6973414634146342,Coslada,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Coslada,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Coslada,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Coslada,PLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Coslada,Q8,FALSE
13,1.6924378920953576,1.6973414634146342,Coslada,BP COSLADA - AV SAN PABLO,TRUE
13,1.6924378920953576,1.6973414634146342,Coslada,BP COSLADA - AV CONSTITUCION,TRUE
13,1.6924378920953576,1.6973414634146342,Coslada,SHELL,FALSE
13,1.6924378920953576,1.6973414634146342,Coslada,BALLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Coslada,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Coslada,GALP,FALSE
13,1.6924378920953576,1.6973414634146342,Coslada,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Coslada,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Coslada,GALP,FALSE
13,1.6924378920953576,1.6973414634146342,Daganzo de Arriba,BALLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Daganzo de Arriba,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Daganzo de Arriba,GASOLEOS DAGANZO,TRUE
13,1.6924378920953576,1.6973414634146342,Escorial (El),REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Escorial (El),PLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Estremera,BLANCA,TRUE
13,1.6924378920953576,1.6973414634146342,Fuenlabrada,BP AVANZADA FUENLABRADA,TRUE
13,1.6924378920953576,1.6973414634146342,Fuenlabrada,BALLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Fuenlabrada,GALP,FALSE
13,1.6924378920953576,1.6973414634146342,Fuenlabrada,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Fuenlabrada,GALP,FALSE
13,1.6924378920953576,1.6973414634146342,Fuenlabrada,PETROPRIX,TRUE
13,1.6924378920953576,1.6973414634146342,Fuenlabrada,GALP,FALSE
13,1.6924378920953576,1.6973414634146342,Fuenlabrada,CCA,TRUE
13,1.6924378920953576,1.6973414634146342,Fuenlabrada,PLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Fuenlabrada,BALLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Fuenlabrada,GALP,FALSE
13,1.6924378920953576,1.6973414634146342,Fuenlabrada,NATURGY ES FUENLABRADA,TRUE
13,1.6924378920953576,1.6973414634146342,Fuenlabrada,GASOLOWCOST,TRUE
13,1.6924378920953576,1.6973414634146342,Fuenlabrada,PETROPRIX,TRUE
13,1.6924378920953576,1.6973414634146342,Fuenlabrada,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Fuenlabrada,ALCAMPO FUENLABRADA,TRUE
13,1.6924378920953576,1.6973414634146342,Fuenlabrada,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Fuenlabrada,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Fuenlabrada,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Fuenlabrada,PLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Fuenlabrada,BP EL NARANJO,TRUE
13,1.6924378920953576,1.6973414634146342,Fuenlabrada,PLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Fuente el Saz de Jarama,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Fuente el Saz de Jarama,SHELL,FALSE
13,1.6924378920953576,1.6973414634146342,Fuente el Saz de Jarama,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Fuentidueña de Tajo,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Fuentidueña de Tajo,SHELL,FALSE
13,1.6924378920953576,1.6973414634146342,Galapagar,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Galapagar,BP  E.S LA POCILLA   GALAPAGAR,TRUE
13,1.6924378920953576,1.6973414634146342,Galapagar,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Galapagar,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Galapagar,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Galapagar,PLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Getafe,BAGARCIVA,TRUE
13,1.6924378920953576,1.6973414634146342,Getafe,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Getafe,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Getafe,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Getafe,BP GETAFE - M406,TRUE
13,1.6924378920953576,1.6973414634146342,Getafe,GALP,FALSE
13,1.6924378920953576,1.6973414634146342,Getafe,SHELL,FALSE
13,1.6924378920953576,1.6973414634146342,Getafe,BP A42 CABANAS MD,TRUE
13,1.6924378920953576,1.6973414634146342,Getafe,BP A42 CABANAS MI,TRUE
13,1.6924378920953576,1.6973414634146342,Getafe,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Getafe,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Getafe,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Getafe,REPSOL NASSICA 365,TRUE
13,1.6924378920953576,1.6973414634146342,Getafe,PETROPRIX,TRUE
13,1.6924378920953576,1.6973414634146342,Getafe,BALLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Getafe,BALLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Getafe,CARREFOUR,TRUE
13,1.6924378920953576,1.6973414634146342,Getafe,BP GETAFE - PG SAN MARCOS,TRUE
13,1.6924378920953576,1.6973414634146342,Getafe,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Getafe,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Getafe,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Getafe,"GASOLEOS GETAFE, S.L.",TRUE
13,1.6924378920953576,1.6973414634146342,Getafe,GASEXPRESS GETAFE,TRUE
13,1.6924378920953576,1.6973414634146342,Getafe,COSTCO,TRUE
13,1.6924378920953576,1.6973414634146342,Getafe,CDT,TRUE
13,1.6924378920953576,1.6973414634146342,Getafe,CONFORT AUTO,TRUE
13,1.6924378920953576,1.6973414634146342,Griñón,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Griñón,BALLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Guadalix de la Sierra,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Guadarrama,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Guadarrama,BP GUADARRAMA,TRUE
13,1.6924378920953576,1.6973414634146342,Guadarrama,SHELL,FALSE
13,1.6924378920953576,1.6973414634146342,Guadarrama,PLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Guadarrama,GC,TRUE
13,1.6924378920953576,1.6973414634146342,Horcajo de la Sierra,Q8,FALSE
13,1.6924378920953576,1.6973414634146342,Hoyo de Manzanares,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Humanes de Madrid,BP VALDONAIRE,TRUE
13,1.6924378920953576,1.6973414634146342,Humanes de Madrid,LUACENTER,TRUE
13,1.6924378920953576,1.6973414634146342,Humanes de Madrid,REPSOL HUMANES,TRUE
13,1.6924378920953576,1.6973414634146342,Humanes de Madrid,SHELL,FALSE
13,1.6924378920953576,1.6973414634146342,Humanes de Madrid,BALLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Humanes de Madrid,BP HUMANES - EL MOLINO,TRUE
13,1.6924378920953576,1.6973414634146342,Humanes de Madrid,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Humanes de Madrid,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Humanes de Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Humanes de Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Leganés,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Leganés,BP,FALSE
13,1.6924378920953576,1.6973414634146342,Leganés,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Leganés,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Leganés,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Leganés,CEPSA CIUDAD DEL AUTOMÓVIL 365,TRUE
13,1.6924378920953576,1.6973414634146342,Leganés,BP TARAZA 365,TRUE
13,1.6924378920953576,1.6973414634146342,Leganés,SHELL,FALSE
13,1.6924378920953576,1.6973414634146342,Leganés,BP POLVORANCA,TRUE
13,1.6924378920953576,1.6973414634146342,Leganés,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Leganés,PETROPRIX,TRUE
13,1.6924378920953576,1.6973414634146342,Leganés,BALLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Leganés,PLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Leganés,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Leganés,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Leganés,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Leganés,GALP,FALSE
13,1.6924378920953576,1.6973414634146342,Leganés,SHELL,FALSE
13,1.6924378920953576,1.6973414634146342,Leganés,CARREFOUR,TRUE
13,1.6924378920953576,1.6973414634146342,Leganés,ZEROGAS,TRUE
13,1.6924378920953576,1.6973414634146342,Leganés,BALLENOIL,TRUE
13,1.6924378920953576,1.6973414634146342,Leganés,CAMPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Leganés,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Leganés,PETROPRIX,TRUE
13,1.6924378920953576,1.6973414634146342,Loeches,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Loeches,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Loeches,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Loeches,GALP,FALSE
13,1.6924378920953576,1.6973414634146342,Lozoya,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Lozoya,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Lozoyuela-Navas-Sieteiglesias,SHELL,FALSE
13,1.6924378920953576,1.6973414634146342,Lozoyuela-Navas-Sieteiglesias,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,SHELL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,SHELL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,SHELL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,SHELL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,SHELL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,REPSOL,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,CEPSA,FALSE
13,1.6924378920953576,1.6973414634146342,Madrid,CEPSA,FALSE
